"Date","Time","Open","High","Low","Close","Up","Down"
01/04/2016,03:00,1992.75,1995.50,1992.75,1995.50,1414,710
01/04/2016,03:05,1995.50,1995.75,1994.25,1995.00,1644,1774
01/04/2016,03:10,1994.75,1994.75,1992.00,1993.25,738,1112
01/04/2016,03:15,1993.00,1994.75,1993.00,1994.25,1208,854
01/04/2016,03:20,1994.25,1995.50,1994.25,1995.00,1722,1827
01/04/2016,03:25,1995.00,1997.00,1994.75,1996.25,1432,1972
01/04/2016,03:30,1996.25,1998.75,1996.25,1998.50,1992,747
01/04/2016,03:35,1998.50,1999.25,1997.25,1997.75,1763,1005
01/04/2016,03:40,1997.75,1998.00,1996.75,1997.25,767,997
01/04/2016,03:45,1997.50,1997.75,1996.25,1997.00,807,751
01/04/2016,03:50,1997.00,1997.75,1995.50,1996.00,1046,933
01/04/2016,03:55,1995.75,1995.75,1993.50,1994.25,1428,1357
01/04/2016,04:00,1994.00,1994.25,1992.75,1993.50,954,1457
01/04/2016,04:05,1993.50,1995.00,1993.25,1994.75,1098,694
01/04/2016,04:10,1994.75,1995.50,1994.25,1994.75,602,742
01/04/2016,04:15,1994.50,1996.25,1994.25,1995.75,775,599
01/04/2016,04:20,1995.75,1996.25,1995.00,1995.50,459,651
01/04/2016,04:25,1995.25,1996.00,1994.00,1995.75,698,688
01/04/2016,04:30,1995.50,1995.75,1994.25,1994.25,558,830
01/04/2016,04:35,1994.25,1994.50,1992.50,1994.50,1101,1213
01/04/2016,04:40,1994.25,1995.25,1994.25,1994.75,472,436
01/04/2016,04:45,1994.50,1995.50,1993.50,1995.50,654,696
01/04/2016,04:50,1995.25,1995.50,1994.25,1994.75,218,626
01/04/2016,04:55,1994.75,1995.00,1993.75,1994.25,372,808
01/04/2016,05:00,1994.25,1996.50,1994.00,1996.00,775,386
01/04/2016,05:05,1995.75,1996.00,1994.00,1995.00,1013,1218
01/04/2016,05:10,1994.75,1996.25,1994.75,1996.25,483,358
01/04/2016,05:15,1996.25,1996.25,1994.50,1994.50,283,824
01/04/2016,05:20,1994.75,1995.25,1994.25,1994.50,455,804
01/04/2016,05:25,1994.25,1994.75,1992.75,1993.25,705,1097
01/04/2016,05:30,1993.00,1993.50,1990.25,1990.75,1896,2325
01/04/2016,05:35,1990.50,1991.75,1990.00,1991.50,2242,1806
01/04/2016,05:40,1991.50,1991.50,1987.00,1987.50,2064,4775
01/04/2016,05:45,1987.75,1988.50,1987.00,1988.25,1203,1205
01/04/2016,05:50,1988.25,1991.50,1987.75,1990.00,2521,1711
01/04/2016,05:55,1989.75,1990.25,1988.50,1990.00,1446,1629
01/04/2016,06:00,1990.00,1990.00,1987.00,1987.25,654,1528
01/04/2016,06:05,1987.50,1988.75,1987.00,1987.50,1677,1393
01/04/2016,06:10,1987.25,1988.75,1987.25,1988.25,1638,1121
01/04/2016,06:15,1988.25,1989.25,1987.50,1989.00,1082,891
01/04/2016,06:20,1988.75,1988.75,1984.00,1984.75,1562,4693
01/04/2016,06:25,1985.00,1986.75,1984.50,1986.75,1718,1444
01/04/2016,06:30,1986.50,1986.75,1985.00,1985.75,1828,1226
01/04/2016,06:35,1986.00,1987.50,1985.50,1987.00,1618,847
01/04/2016,06:40,1987.00,1988.75,1987.00,1988.50,1454,1154
01/04/2016,06:45,1988.50,1990.75,1988.25,1990.25,2853,1905
01/04/2016,06:50,1990.25,1990.50,1988.50,1989.00,1134,1219
01/04/2016,06:55,1989.00,1989.75,1988.75,1989.00,1036,1275
01/04/2016,07:00,1989.00,1989.75,1988.50,1989.25,623,646
01/04/2016,07:05,1989.50,1992.25,1989.25,1992.00,3644,1765
01/04/2016,07:10,1992.00,1992.50,1991.00,1991.25,2011,1986
01/04/2016,07:15,1991.25,1992.25,1990.75,1991.50,1692,1693
01/04/2016,07:20,1991.50,1991.75,1990.25,1990.50,943,938
01/04/2016,07:25,1990.50,1991.75,1990.50,1991.50,1093,883
01/04/2016,07:30,1991.25,1992.25,1990.75,1992.00,1379,881
01/04/2016,07:35,1992.00,1992.50,1990.75,1991.50,1649,2148
01/04/2016,07:40,1991.50,1992.75,1991.00,1992.00,2885,1996
01/04/2016,07:45,1992.00,1992.00,1990.00,1990.50,1275,2089
01/04/2016,07:50,1990.75,1991.00,1988.25,1988.50,1906,2985
01/04/2016,07:55,1988.50,1989.00,1986.75,1987.25,3601,3856
01/04/2016,08:00,1987.50,1988.75,1987.50,1987.50,2585,1673
01/04/2016,08:05,1987.75,1988.25,1986.00,1986.75,2257,3037
01/04/2016,08:10,1986.50,1988.75,1985.75,1987.75,4953,3867
01/04/2016,08:15,1988.00,1988.50,1986.50,1988.25,1343,1693
01/04/2016,08:20,1988.00,1988.25,1987.00,1988.00,1387,1475
01/04/2016,08:25,1987.75,1990.00,1987.50,1989.25,2713,1745
01/04/2016,08:30,1989.50,1989.75,1987.50,1989.00,3549,3247
01/04/2016,08:35,1989.00,1990.00,1984.00,1984.50,28333,33855
01/04/2016,08:40,1984.50,1988.25,1984.50,1986.00,24213,23851
01/04/2016,08:45,1986.25,1986.25,1980.25,1981.25,18755,25371
01/04/2016,08:50,1981.00,1984.75,1979.50,1984.25,23269,20390
01/04/2016,08:55,1984.25,1988.75,1984.00,1986.50,20955,18037
01/04/2016,09:00,1986.75,1987.75,1985.50,1985.75,10497,13029
01/04/2016,09:05,1985.75,1986.00,1977.75,1978.50,28718,30814
01/04/2016,09:10,1978.50,1982.25,1977.50,1981.50,17378,13899
01/04/2016,09:15,1981.75,1983.75,1979.50,1983.50,19323,19469
01/04/2016,09:20,1983.50,1985.00,1983.00,1984.75,12837,13021
01/04/2016,09:25,1984.75,1986.75,1982.25,1982.75,16881,15906
01/04/2016,09:30,1983.00,1984.75,1981.50,1982.00,11429,10669
01/04/2016,09:35,1982.00,1982.00,1979.50,1980.00,9005,10429
01/04/2016,09:40,1980.00,1980.25,1978.25,1980.00,7201,10077
01/04/2016,09:45,1980.00,1981.00,1976.00,1981.00,15624,17384
01/04/2016,09:50,1981.00,1981.75,1978.75,1981.75,9722,10222
01/04/2016,09:55,1981.75,1982.25,1977.50,1977.50,9411,12168
01/04/2016,10:00,1977.25,1977.25,1974.50,1975.00,12905,14578
01/04/2016,10:05,1975.00,1975.25,1970.75,1972.50,20069,26591
01/04/2016,10:10,1972.50,1972.50,1969.50,1971.00,14610,18438
01/04/2016,10:15,1971.00,1973.25,1969.25,1973.00,15023,11957
01/04/2016,10:20,1972.75,1973.75,1971.25,1971.75,13242,13143
01/04/2016,10:25,1971.75,1974.50,1970.50,1974.00,13271,9753
01/04/2016,10:30,1974.25,1975.25,1972.00,1975.00,15129,13903
01/04/2016,10:35,1974.75,1977.25,1973.75,1977.00,15147,9977
01/04/2016,10:40,1977.00,1977.25,1974.50,1977.00,10880,7861
01/04/2016,10:45,1977.00,1979.25,1976.50,1976.75,12991,11816
01/04/2016,10:50,1976.75,1978.25,1975.75,1978.00,6856,7162
01/04/2016,10:55,1978.25,1979.00,1977.25,1978.00,6005,5096
01/04/2016,11:00,1977.75,1978.75,1975.50,1977.25,9166,9288
01/04/2016,11:05,1977.50,1977.50,1975.00,1976.25,8356,6782
01/04/2016,11:10,1976.25,1978.50,1974.75,1976.50,6625,7032
01/04/2016,11:15,1976.25,1977.50,1974.75,1975.25,3720,7349
01/04/2016,11:20,1975.25,1977.50,1975.00,1976.50,5428,5506
01/04/2016,11:25,1976.50,1977.50,1975.25,1976.00,6883,6322
01/04/2016,11:30,1976.25,1978.75,1975.25,1977.00,7275,4898
01/04/2016,11:35,1977.25,1977.25,1974.75,1975.75,4529,5840
01/04/2016,11:40,1975.75,1978.50,1975.25,1978.00,5122,5019
01/04/2016,11:45,1978.00,1981.25,1976.50,1980.50,10210,5895
01/04/2016,11:50,1980.50,1982.00,1979.50,1980.25,6873,6713
01/04/2016,11:55,1980.25,1982.75,1980.00,1982.75,6627,4552
01/04/2016,12:00,1982.75,1983.50,1980.50,1981.25,8575,6986
01/04/2016,12:05,1981.50,1983.50,1980.25,1983.25,7150,5155
01/04/2016,12:10,1983.00,1984.25,1982.50,1984.00,8548,6985
01/04/2016,12:15,1984.00,1985.50,1983.75,1984.00,8426,6311
01/04/2016,12:20,1984.00,1986.25,1983.00,1983.50,9979,7468
01/04/2016,12:25,1983.25,1984.50,1981.25,1981.75,8170,9714
01/04/2016,12:30,1981.50,1983.50,1980.75,1982.50,5447,4604
01/04/2016,12:35,1982.50,1983.50,1981.50,1982.75,3474,4251
01/04/2016,12:40,1982.75,1984.75,1982.75,1984.25,4634,4406
01/04/2016,12:45,1984.25,1984.75,1982.50,1983.00,4820,5725
01/04/2016,12:50,1983.25,1984.00,1981.75,1983.00,4719,5972
01/04/2016,12:55,1982.75,1985.25,1982.50,1983.25,5565,4579
01/04/2016,13:00,1983.25,1984.75,1981.75,1982.50,6217,7668
01/04/2016,13:05,1982.50,1982.50,1979.75,1980.75,5460,7819
01/04/2016,13:10,1980.50,1981.75,1978.25,1981.50,7440,6532
01/04/2016,13:15,1981.50,1981.50,1979.50,1980.50,5161,4860
01/04/2016,13:20,1980.50,1982.75,1978.75,1982.75,8431,5604
01/04/2016,13:25,1982.75,1985.00,1982.25,1984.00,7243,5424
01/04/2016,13:30,1984.00,1984.75,1982.50,1982.75,4144,5201
01/04/2016,13:35,1982.75,1983.25,1978.50,1978.75,6924,8120
01/04/2016,13:40,1978.75,1979.75,1977.00,1979.25,9681,8638
01/04/2016,13:45,1979.25,1979.75,1978.25,1979.25,4140,4177
01/04/2016,13:50,1979.50,1980.50,1977.50,1979.00,7209,7012
01/04/2016,13:55,1979.00,1980.25,1976.25,1977.00,7671,8538
01/04/2016,14:00,1977.25,1979.50,1977.00,1979.25,8655,7042
01/04/2016,14:05,1979.25,1979.50,1975.00,1975.25,5432,11394
01/04/2016,14:10,1975.25,1977.50,1974.25,1976.00,8011,7022
01/04/2016,14:15,1976.00,1977.50,1973.50,1975.50,12120,10612
01/04/2016,14:20,1975.25,1976.50,1974.75,1976.00,7092,5555
01/04/2016,14:25,1976.00,1976.25,1973.25,1973.25,5710,7794
01/04/2016,14:30,1973.25,1976.00,1973.00,1975.25,8342,6224
01/04/2016,14:35,1975.50,1979.75,1975.25,1978.75,12446,7975
01/04/2016,14:40,1978.50,1980.25,1977.75,1980.00,8370,5680
01/04/2016,14:45,1980.25,1984.25,1980.00,1983.75,15910,10662
01/04/2016,14:50,1983.50,1990.25,1983.50,1989.50,29933,20010
01/04/2016,14:55,1989.75,1990.75,1987.00,1989.50,19894,17954
01/04/2016,15:00,1989.25,1994.00,1989.00,1993.75,55212,48306
01/04/2016,15:05,1993.75,1997.25,1992.50,1996.50,34011,35731
01/04/2016,15:10,1996.25,1998.00,1996.25,1997.25,11332,11621
01/04/2016,15:15,1997.25,1998.50,1997.00,1998.50,10726,8010
01/04/2016,15:35,1998.25,1998.75,1998.25,1998.50,1659,1339
01/04/2016,15:40,1998.75,1999.00,1998.25,1998.50,453,1511
01/04/2016,15:45,1998.25,1998.50,1998.25,1998.50,183,607
01/04/2016,15:50,1998.25,1998.50,1998.25,1998.50,309,865
01/04/2016,15:55,1998.25,1999.00,1998.00,1998.75,845,522
01/04/2016,16:00,1998.75,1999.00,1998.25,1998.50,593,829
01/04/2016,17:05,1998.00,2000.75,1998.00,2000.00,2528,1888
01/04/2016,17:10,2000.00,2001.25,1999.50,2000.25,479,572
01/04/2016,17:15,2000.50,2001.00,2000.25,2000.25,326,316
01/04/2016,17:20,2000.25,2000.50,2000.25,2000.25,97,339
01/04/2016,17:25,2000.25,2001.75,2000.25,2000.25,764,490
01/04/2016,17:30,2000.50,2000.75,2000.50,2000.50,70,38
01/04/2016,17:35,2000.75,2001.00,2000.25,2000.25,120,231
01/04/2016,17:40,2000.25,2000.50,2000.25,2000.50,74,101
01/04/2016,17:45,2000.25,2000.50,2000.25,2000.50,11,316
01/04/2016,17:50,2000.50,2000.75,2000.00,2000.25,206,87
01/04/2016,17:55,2000.25,2001.00,2000.25,2000.75,228,88
01/04/2016,18:00,2000.50,2001.50,2000.50,2001.50,378,151
01/04/2016,18:05,2001.25,2002.50,2001.25,2002.25,1077,689
01/04/2016,18:10,2002.00,2002.25,2001.25,2001.50,190,653
01/04/2016,18:15,2001.50,2001.50,2000.75,2001.00,201,576
01/04/2016,18:20,2001.00,2001.50,2001.00,2001.25,205,163
01/04/2016,18:25,2001.50,2001.75,2001.25,2001.50,116,653
01/04/2016,18:30,2001.50,2002.00,2001.25,2001.50,418,212
01/04/2016,18:35,2001.50,2001.75,2001.00,2001.00,173,701
01/04/2016,18:40,2001.00,2001.50,2000.75,2001.00,366,619
01/04/2016,18:45,2001.00,2001.00,2000.75,2000.75,109,689
01/04/2016,18:50,2000.75,2000.75,2000.25,2000.25,617,252
01/04/2016,18:55,2000.50,2000.50,1999.75,2000.00,268,902
01/04/2016,19:00,1999.75,2000.50,1999.75,2000.25,281,120
01/04/2016,19:05,2000.25,2001.25,2000.00,2000.00,656,372
01/04/2016,19:10,2000.00,2001.50,2000.00,2000.25,342,466
01/04/2016,19:15,2000.25,2000.50,1999.00,1999.25,547,768
01/04/2016,19:20,1999.25,2001.00,1999.00,2000.75,667,344
01/04/2016,19:25,2001.00,2001.00,2000.50,2000.75,449,262
01/04/2016,19:30,2000.75,2000.75,1999.25,1999.50,220,367
01/04/2016,19:35,1999.75,2004.25,1998.75,2004.00,2829,1110
01/04/2016,19:40,2004.00,2004.50,2002.75,2002.75,1215,1260
01/04/2016,19:45,2002.75,2004.00,2001.75,2003.50,573,625
01/04/2016,19:50,2003.50,2004.50,2003.25,2003.75,1027,613
01/04/2016,19:55,2004.00,2004.75,2003.50,2003.75,331,433
01/04/2016,20:00,2003.75,2004.50,2002.75,2003.50,549,824
01/04/2016,20:05,2003.50,2003.75,2002.00,2002.75,722,1193
01/04/2016,20:10,2002.75,2003.00,2001.50,2002.50,380,566
01/04/2016,20:15,2002.25,2003.50,2002.00,2002.25,249,380
01/04/2016,20:20,2002.25,2002.75,2001.50,2002.00,301,211
01/04/2016,20:25,2001.75,2002.25,2001.25,2001.75,100,340
01/04/2016,20:30,2001.50,2003.25,2001.25,2003.00,304,165
01/04/2016,20:35,2003.00,2003.75,2002.75,2003.50,239,295
01/04/2016,20:40,2003.25,2003.50,2002.25,2002.75,195,233
01/04/2016,20:45,2002.75,2003.25,2001.75,2001.75,159,192
01/04/2016,20:50,2002.00,2002.25,2001.75,2002.00,83,32
01/04/2016,20:55,2002.00,2002.50,2001.75,2002.25,309,161
01/04/2016,21:00,2002.25,2003.75,2002.25,2003.75,257,131
01/04/2016,21:05,2003.50,2004.75,2003.00,2004.50,562,208
01/04/2016,21:10,2004.75,2006.00,2004.50,2005.00,1179,697
01/04/2016,21:15,2005.25,2005.25,2004.75,2004.75,197,203
01/04/2016,21:20,2004.75,2005.50,2004.75,2005.00,321,335
01/04/2016,21:25,2005.00,2005.75,2004.75,2005.25,535,103
01/04/2016,21:30,2005.25,2005.50,2004.50,2004.50,63,262
01/04/2016,21:35,2004.50,2005.25,2004.50,2005.00,401,135
01/04/2016,21:40,2005.00,2005.50,2004.75,2004.75,122,207
01/04/2016,21:45,2004.75,2005.00,2004.50,2004.50,102,56
01/04/2016,21:50,2004.75,2005.00,2004.25,2005.00,208,188
01/04/2016,21:55,2004.75,2004.75,2003.75,2003.75,174,564
01/04/2016,22:00,2003.75,2004.25,2002.75,2003.25,279,750
01/04/2016,22:05,2003.00,2003.50,2002.25,2003.25,408,373
01/04/2016,22:10,2003.50,2004.00,2003.00,2003.00,79,132
01/04/2016,22:15,2003.00,2003.25,2002.50,2002.50,123,343
01/04/2016,22:20,2002.25,2002.50,2002.00,2002.00,90,225
01/04/2016,22:25,2002.00,2002.25,2000.50,2000.75,258,517
01/04/2016,22:30,2001.00,2001.75,2000.25,2001.50,333,303
01/04/2016,22:35,2001.25,2001.75,2000.75,2001.25,121,195
01/04/2016,22:40,2001.00,2001.25,2000.25,2001.00,155,319
01/04/2016,22:45,2001.00,2001.00,2000.25,2001.00,148,202
01/04/2016,22:50,2001.25,2001.75,2000.75,2001.50,209,76
01/04/2016,22:55,2001.50,2001.50,2000.75,2001.00,201,202
01/04/2016,23:00,2000.75,2002.00,2000.75,2001.25,272,145
01/04/2016,23:05,2001.50,2002.50,2001.00,2001.50,295,254
01/04/2016,23:10,2001.50,2001.75,2001.00,2001.00,144,89
01/04/2016,23:15,2000.75,2001.75,2000.75,2001.00,344,227
01/04/2016,23:20,2001.00,2001.25,1999.25,1999.25,188,1437
01/04/2016,23:25,1999.25,2000.25,1999.25,1999.50,290,450
01/04/2016,23:30,1999.25,1999.75,1998.75,1998.75,438,595
01/04/2016,23:35,1999.00,1999.00,1998.50,1998.75,359,938
01/04/2016,23:40,1998.75,2000.00,1998.75,1999.25,630,151
01/04/2016,23:45,1999.25,2000.50,1999.25,2000.00,400,137
01/04/2016,23:50,2000.00,2000.00,1999.00,1999.00,220,244
01/04/2016,23:55,1999.00,1999.25,1998.50,1998.50,59,324
01/05/2016,00:00,1998.50,1999.00,1998.50,1998.75,123,144
01/05/2016,00:05,1998.75,1999.00,1998.25,1998.75,357,225
01/05/2016,00:10,1998.50,1998.75,1998.25,1998.25,168,752
01/05/2016,00:15,1998.25,1998.50,1995.25,1996.50,1112,3077
01/05/2016,00:20,1996.25,1997.50,1996.00,1997.00,374,417
01/05/2016,00:25,1997.00,1998.50,1997.00,1997.75,356,506
01/05/2016,00:30,1997.75,2000.25,1997.75,2000.00,664,303
01/05/2016,00:35,2000.00,2000.50,2000.00,2000.25,204,132
01/05/2016,00:40,2000.25,2002.75,2000.25,2002.50,1025,459
01/05/2016,00:45,2002.25,2002.50,2001.25,2001.50,238,454
01/05/2016,00:50,2001.50,2002.00,2001.00,2001.75,145,140
01/05/2016,00:55,2002.00,2002.00,2000.75,2000.75,67,283
01/05/2016,01:00,2000.75,2002.00,2000.75,2001.50,294,207
01/05/2016,01:05,2001.50,2001.75,2000.25,2000.25,356,580
01/05/2016,01:10,2000.25,2001.00,2000.25,2000.50,326,246
01/05/2016,01:15,2000.25,2000.50,1999.25,1999.50,249,678
01/05/2016,01:20,1999.75,2000.75,1999.00,1999.25,313,401
01/05/2016,01:25,1999.50,2000.00,1999.25,1999.50,230,229
01/05/2016,01:30,1999.50,2001.75,1999.50,2001.25,604,464
01/05/2016,01:35,2001.25,2002.00,1999.50,2000.50,500,538
01/05/2016,01:40,2000.50,2000.75,1999.00,1999.75,412,684
01/05/2016,01:45,1999.75,2000.50,1999.50,2000.25,344,327
01/05/2016,01:50,2000.25,2000.75,1999.50,2000.50,479,229
01/05/2016,01:55,2000.50,2001.00,1999.50,1999.50,133,527
01/05/2016,02:00,1999.50,2001.00,1999.25,2000.50,593,558
01/05/2016,02:05,2000.50,2001.75,1999.00,1999.50,1732,1727
01/05/2016,02:10,1999.25,2001.00,1999.25,1999.75,966,937
01/05/2016,02:15,2000.00,2000.00,1996.50,1998.00,2429,2637
01/05/2016,02:20,1998.00,1998.75,1996.75,1997.50,1037,1713
01/05/2016,02:25,1997.50,1997.75,1995.25,1996.25,1661,1413
01/05/2016,02:30,1996.25,1996.25,1994.50,1994.75,1215,1158
01/05/2016,02:35,1994.75,1994.75,1993.25,1994.25,894,2161
01/05/2016,02:40,1994.25,1994.75,1993.50,1994.00,445,753
